Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2020-02-07,M.DIASBRANCO,MDIA3,42.05,67588562.0,1607100
2020-02-10,M.DIASBRANCO,MDIA3,40.89,75914925.0,1856500
2020-02-11,M.DIASBRANCO,MDIA3,42.79,44823438.0,1047500
2020-02-12,M.DIASBRANCO,MDIA3,43.35,38805490.0,895000
2020-02-13,M.DIASBRANCO,MDIA3,42.74,24351201.0,569700
2020-02-14,M.DIASBRANCO,MDIA3,42.66,40549020.0,950300
2020-02-17,M.DIASBRANCO,MDIA3,43.22,29223479.0,676100
2020-02-18,M.DIASBRANCO,MDIA3,43.54,23490490.0,539500
2020-02-19,M.DIASBRANCO,MDIA3,43.93,66023878.0,1502700
2020-02-20,M.DIASBRANCO,MDIA3,44.46,38931174.0,875600
2020-02-21,M.DIASBRANCO,MDIA3,43.96,59402886.0,1351000
2020-02-26,M.DIASBRANCO,MDIA3,41.39,56833553.0,1373000
2020-02-27,M.DIASBRANCO,MDIA3,40.69,95540941.0,2347600
2020-02-28,M.DIASBRANCO,MDIA3,39.35,93622285.0,2379000
2020-03-02,M.DIASBRANCO,MDIA3,42.76,97863884.0,2288200
2020-03-03,M.DIASBRANCO,MDIA3,42.23,85210760.0,2017500
2020-03-04,M.DIASBRANCO,MDIA3,41.77,72074641.0,1725300
2020-03-05,M.DIASBRANCO,MDIA3,39.67,72768930.0,1834100
2020-03-06,M.DIASBRANCO,MDIA3,37.94,54578362.0,1438200
2020-03-09,M.DIASBRANCO,MDIA3,37.23,139931498.0,3758300
2020-03-10,M.DIASBRANCO,MDIA3,38.6,82160987.0,2128000
2020-03-11,M.DIASBRANCO,MDIA3,37.72,100959844.0,2676200
2020-03-12,M.DIASBRANCO,MDIA3,31.03,41434329.0,1335000
2020-03-13,M.DIASBRANCO,MDIA3,33.71,51551110.0,1528800
2020-03-16,M.DIASBRANCO,MDIA3,31.45,42364399.0,1347000
2020-03-17,M.DIASBRANCO,MDIA3,30.43,76164097.0,2502600
2020-03-18,M.DIASBRANCO,MDIA3,26.19,53261488.0,2033200
2020-03-19,M.DIASBRANCO,MDIA3,25.75,63398731.0,2461300
2020-03-20,M.DIASBRANCO,MDIA3,28.26,51217377.0,1812000
2020-03-23,M.DIASBRANCO,MDIA3,30.17,39586410.0,1311900
2020-03-24,M.DIASBRANCO,MDIA3,33.47,53967824.0,1612000
2020-03-25,M.DIASBRANCO,MDIA3,33.59,71212796.0,2120000
2020-03-26,M.DIASBRANCO,MDIA3,33.01,58666063.0,1776700
2020-03-27,M.DIASBRANCO,MDIA3,31.83,25152025.0,790100
2020-03-30,M.DIASBRANCO,MDIA3,30.77,52814912.0,1716000
2020-03-31,M.DIASBRANCO,MDIA3,29.45,51091965.0,1734700
2020-04-01,M.DIASBRANCO,MDIA3,27.03,55627815.0,2057600
2020-04-02,M.DIASBRANCO,MDIA3,28.81,37170402.0,1289900
2020-04-03,M.DIASBRANCO,MDIA3,27.6,47541424.0,1722400
2020-04-06,M.DIASBRANCO,MDIA3,28.93,38527011.0,1331700
2020-04-07,M.DIASBRANCO,MDIA3,31.19,59020538.0,1891800
2020-04-08,M.DIASBRANCO,MDIA3,31.36,37739420.0,1203400
2020-04-09,M.DIASBRANCO,MDIA3,31.11,50084968.0,1609500
2020-04-13,M.DIASBRANCO,MDIA3,29.99,33218370.0,1107300
2020-04-14,M.DIASBRANCO,MDIA3,31.33,41428227.0,1322100
2020-04-15,M.DIASBRANCO,MDIA3,31.0,43039038.0,1388200
2020-04-16,M.DIASBRANCO,MDIA3,30.77,33994793.0,1104800
2020-04-17,M.DIASBRANCO,MDIA3,31.4,62585497.0,1992600
2020-04-20,M.DIASBRANCO,MDIA3,30.46,47933475.0,1573200
2020-04-22,M.DIASBRANCO,MDIA3,31.52,69020902.0,2189300
2020-04-23,M.DIASBRANCO,MDIA3,31.34,43666199.0,1393300
2020-04-24,M.DIASBRANCO,MDIA3,29.78,29734040.0,998400
2020-04-27,M.DIASBRANCO,MDIA3,31.22,30679702.0,982600
2020-04-28,M.DIASBRANCO,MDIA3,31.84,24750080.0,777100
2020-04-29,M.DIASBRANCO,MDIA3,33.27,52605431.0,1580900
2020-04-30,M.DIASBRANCO,MDIA3,32.19,48921438.0,1519600
2020-05-04,M.DIASBRANCO,MDIA3,31.5,25303948.0,803100
2020-05-05,M.DIASBRANCO,MDIA3,32.25,22186990.0,687900
2020-05-06,M.DIASBRANCO,MDIA3,32.43,28834826.0,889100
2020-05-07,M.DIASBRANCO,MDIA3,31.86,33083031.0,1038300
2020-05-08,M.DIASBRANCO,MDIA3,32.31,28014031.0,867000
2020-05-11,M.DIASBRANCO,MDIA3,34.07,73980716.0,2171100
2020-05-12,M.DIASBRANCO,MDIA3,34.15,44278272.0,1296400
2020-05-13,M.DIASBRANCO,MDIA3,34.0,49812063.0,1465000
2020-05-14,M.DIASBRANCO,MDIA3,34.09,58208076.0,1707300
2020-05-15,M.DIASBRANCO,MDIA3,34.75,52970528.0,1524000
2020-01-02,MARFRIG,MRFG3,10.07,148576618.0,14753600
2020-01-03,MARFRIG,MRFG3,10.14,187155171.0,18442700
2020-01-06,MARFRIG,MRFG3,10.12,110440455.0,10902900
2020-01-07,MARFRIG,MRFG3,10.36,211772477.0,20434400
2020-01-08,MARFRIG,MRFG3,10.59,172679079.0,16293100
2020-01-09,MARFRIG,MRFG3,10.97,247322514.0,22528500
2020-01-10,MARFRIG,MRFG3,10.86,149686165.0,13771200
2020-01-13,MARFRIG,MRFG3,10.97,113652489.0,10355200
2020-01-14,MARFRIG,MRFG3,11.33,165072900.0,14562000
2020-01-15,MARFRIG,MRFG3,11.71,258966550.0,22113300
2020-01-16,MARFRIG,MRFG3,12.24,299747675.0,24472000
2020-01-17,MARFRIG,MRFG3,12.09,168098246.0,13895100
2020-01-20,MARFRIG,MRFG3,12.22,109501679.0,8953700
2020-01-21,MARFRIG,MRFG3,12.35,108020375.0,8743800
2020-01-22,MARFRIG,MRFG3,11.88,327215626.0,27527100
2020-01-23,MARFRIG,MRFG3,12.06,147050796.0,12186800
2020-01-24,MARFRIG,MRFG3,12.11,96844488.0,7992500
2020-01-27,MARFRIG,MRFG3,11.5,154943921.0,13471000
2020-01-28,MARFRIG,MRFG3,11.46,88851977.0,7749400
2020-01-29,MARFRIG,MRFG3,11.29,153207215.0,13569800
2020-01-30,MARFRIG,MRFG3,10.67,155514445.0,14564400
2020-01-31,MARFRIG,MRFG3,10.91,93878385.0,8601000
2020-02-03,MARFRIG,MRFG3,11.19,112861432.0,10085500
2020-02-04,MARFRIG,MRFG3,11.41,100206803.0,8777000
2020-02-05,MARFRIG,MRFG3,11.64,131546296.0,11293500
2020-02-06,MARFRIG,MRFG3,11.69,139990517.0,11971300
2020-02-07,MARFRIG,MRFG3,11.15,90463506.0,8112100
2020-02-10,MARFRIG,MRFG3,10.56,135003328.0,12783300
2020-02-11,MARFRIG,MRFG3,10.68,99196776.0,9282700
2020-02-12,MARFRIG,MRFG3,10.78,108686042.0,10075000
2020-02-13,MARFRIG,MRFG3,11.11,153873886.0,13849800
2020-02-14,MARFRIG,MRFG3,11.32,180622333.0,15953100
2020-02-17,MARFRIG,MRFG3,12.28,308239817.0,25097100
2020-02-18,MARFRIG,MRFG3,13.2,527640315.0,39951400
2020-02-19,MARFRIG,MRFG3,13.79,406973876.0,29501700
2020-02-20,MARFRIG,MRFG3,13.65,517321957.0,37894000
2020-02-21,MARFRIG,MRFG3,13.85,313933571.0,22654000
2020-02-26,MARFRIG,MRFG3,13.02,249326651.0,19146600
2020-02-27,MARFRIG,MRFG3,12.38,348320076.0,28129600
2020-02-28,MARFRIG,MRFG3,11.79,277004752.0,23491200
2020-03-02,MARFRIG,MRFG3,12.41,250663699.0,20194100
2020-03-03,MARFRIG,MRFG3,12.79,248390481.0,19409100
2020-03-04,MARFRIG,MRFG3,12.5,189355915.0,15146200
2020-03-05,MARFRIG,MRFG3,12.01,157581047.0,13120200
2020-03-06,MARFRIG,MRFG3,11.12,201858761.0,18148000
2020-03-09,MARFRIG,MRFG3,9.31,162887403.0,17485200
2020-03-10,MARFRIG,MRFG3,9.48,193955334.0,20444500
2020-03-11,MARFRIG,MRFG3,9.22,136221791.0,14769000
