Data,Açao,Símbolo,Preço,Volume,Quantidade Total
2019-07-03,BRF SA,BRFS3,33.52,288012881.0,8590300
2019-07-04,BRF SA,BRFS3,34.27,178860910.0,5218800
2019-07-05,BRF SA,BRFS3,34.0,208224403.0,6122800
2019-07-08,BRF SA,BRFS3,34.1,142416363.0,4176100
2019-07-10,BRF SA,BRFS3,34.77,289633974.0,8329300
2019-07-11,BRF SA,BRFS3,34.32,204147033.0,5946900
2019-07-12,BRF SA,BRFS3,33.92,311992569.0,9196400
2019-07-15,BRF SA,BRFS3,33.44,109754369.0,3282000
2019-07-16,BRF SA,BRFS3,32.82,119689816.0,3646400
2019-07-17,BRF SA,BRFS3,32.75,98484721.0,3007100
2019-07-18,BRF SA,BRFS3,32.9,112244769.0,3411100
2019-07-19,BRF SA,BRFS3,33.11,154012177.0,4650800
2019-07-22,BRF SA,BRFS3,34.68,213809281.0,6164000
2019-07-23,BRF SA,BRFS3,34.01,161277840.0,4741800
2019-07-24,BRF SA,BRFS3,33.93,132647873.0,3909400
2019-07-25,BRF SA,BRFS3,33.49,138007098.0,4120000
2019-07-26,BRF SA,BRFS3,33.84,144193019.0,4259800
2019-07-29,BRF SA,BRFS3,33.13,248459468.0,7497500
2019-07-30,BRF SA,BRFS3,33.71,102389386.0,3037300
2019-07-31,BRF SA,BRFS3,33.2,150941986.0,4546400
2019-08-01,BRF SA,BRFS3,34.31,166939580.0,4865200
2019-08-02,BRF SA,BRFS3,33.83,121403592.0,3588400
2019-08-05,BRF SA,BRFS3,33.55,154172146.0,4594700
2019-08-06,BRF SA,BRFS3,34.47,144481442.0,4191000
2019-08-07,BRF SA,BRFS3,34.08,102628062.0,3010700
2019-08-08,BRF SA,BRFS3,35.94,259691974.0,7224100
2019-08-09,BRF SA,BRFS3,38.8,617121559.0,15901100
2019-08-12,BRF SA,BRFS3,38.35,310474380.0,8094500
2019-08-13,BRF SA,BRFS3,38.9,336804623.0,8656100
2019-08-14,BRF SA,BRFS3,38.48,196699548.0,5110600
2019-08-15,BRF SA,BRFS3,38.12,215804925.0,5659900
2019-08-16,BRF SA,BRFS3,38.78,273655595.0,7055800
2019-08-19,BRF SA,BRFS3,38.26,171230405.0,4474700
